vehicle_edge,vehicle_longitude,vehicle_latitude,count
39260434#1,7.568984,45.037776,1730
39260434#1,7.566661,45.038413,1730
39260434#1,7.560851,45.040007,1730
39260434#1,7.564337,45.039051,1730
39260434#1,7.565499,45.038732,1730
370608803,7.57299,45.106464,1694
370608803,7.574962,45.103164,1694
370608803,7.572376,45.107247,1694
370608803,7.575448,45.102336,1694
370608803,7.573527,45.105653,1694
370608803,7.574476,45.103991,1694
370608803,7.574019,45.104827,1694
239304403,7.567885,45.110058,1656
239304403,7.571394,45.108111,1656
239304403,7.56877,45.109578,1656
239304403,7.569655,45.109097,1656
239304403,7.57054,45.108617,1656
314832638#2,7.798712,45.166647,1639
314832638#2,7.793585,45.164116,1639
314832638#2,7.789483,45.162091,1639
314832638#2,7.796661,45.165634,1639
314832638#2,7.788458,45.161584,1639
314832638#2,7.780275,45.157515,1639
314832638#2,7.782313,45.158541,1639
314832638#2,7.769057,45.151887,1639
314832638#2,7.773144,45.153925,1639
314832638#2,7.787433,45.161078,1639
314832638#2,7.79461,45.164622,1639
314832638#2,7.774163,45.154438,1639
314832638#2,7.7762,45.155464,1639
314832638#2,7.772125,45.153413,1639
314832638#2,7.770081,45.152395,1639
314832638#2,7.778237,45.156489,1639
314832638#2,7.775181,45.154951,1639
314832638#2,7.795636,45.165128,1639
314832638#2,7.779256,45.157002,1639
314832638#2,7.799737,45.167153,1639
314832638#2,7.771103,45.152904,1639
314832638#2,7.792559,45.16361,1639
314832638#2,7.785382,45.160066,1639
314832638#2,7.797686,45.166141,1639
314832638#2,7.784357,45.159559,1639
314832638#2,7.791534,45.163103,1639
314832638#2,7.781294,45.158028,1639
314832638#2,7.777219,45.155977,1639
314832638#2,7.790509,45.162597,1639
314832638#2,7.783332,45.159053,1639
314832638#2,7.786407,45.160572,1639
37975347#0,7.552794,45.060055,1515
37975347#0,7.558878,45.057384,1515
37975347#0,7.555837,45.058721,1515
37975347#0,7.550765,45.060946,1515
37975347#0,7.557861,45.057826,1515
37975347#0,7.551779,45.0605,1515
37975347#0,7.556847,45.058272,1515
37975347#0,7.554825,45.059168,1515
37975347#0,7.553809,45.059612,1515
304450301#1,7.773458,45.178272,1445
304450301#1,7.771058,45.176259,1445
304450301#1,7.767043,45.172912,1445
304450301#1,7.750189,45.158853,1445
304450301#1,7.771858,45.17693,1445
304450301#1,7.761414,45.168232,1445
304450301#1,7.737806,45.147883,1445
304450301#1,7.770258,45.175587,1445
304450301#1,7.756591,45.16422,1445
304450301#1,7.743788,45.153487,1445
304450301#1,7.754185,45.16221,1445
304450301#1,7.748578,45.157517,1445
304450301#1,7.758199,45.165557,1445
304450301#1,7.766239,45.172243,1445
304450301#1,7.762218,45.1689,1445
304450301#1,7.765435,45.171575,1445
304450301#1,7.769455,45.174918,1445
304450301#1,7.763827,45.170238,1445
304450301#1,7.754985,45.162881,1445
304450301#1,7.759003,45.166226,1445
304450301#1,7.737071,45.147176,1445
304450301#1,7.764631,45.170906,1445
304450301#1,7.749386,45.158184,1445
304450301#1,7.746158,45.155517,1445
304450301#1,7.759806,45.166894,1445
304450301#1,7.740785,45.150692,1445
304450301#1,7.752587,45.160867,1445
304450301#1,7.767847,45.173581,1445
304450301#1,7.74153,45.151393,1445
304450301#1,7.747771,45.156851,1445
304450301#1,7.743036,45.152789,1445
304450301#1,7.74004,45.149989,1445
304450301#1,7.755787,45.163551,1445
304450301#1,7.744568,45.154169,1445
304450301#1,7.772658,45.177601,1445
304450301#1,7.751787,45.160196,1445
304450301#1,7.746963,45.156185,1445
304450301#1,7.76061,45.167563,1445
304450301#1,7.763023,45.169569,1445
304450301#1,7.768651,45.174249,1445
304450301#1,7.757395,45.164888,1445
304450301#1,7.750988,45.159524,1445
304450301#1,7.738551,45.148585,1445
304450301#1,7.745363,45.154843,1445
304450301#1,7.753386,45.161539,1445
304450301#1,7.739295,45.149287,1445
304450301#1,7.742283,45.152091,1445
304450301#1,7.736355,45.14646,1445
182840686#1,7.594312,45.103328,1352
182840686#1,7.595465,45.103708,1352
182840686#1,7.593153,45.102959,1352
182840686#1,7.597172,45.104998,1352
182840686#1,7.596456,45.104254,1352
37971591#4,7.565799,45.038443,1290
37971591#4,7.567985,45.037846,1290
37971591#4,7.561428,45.039636,1290
37971591#4,7.562521,45.039338,1290
37971591#4,7.564706,45.038741,1290
37971591#4,7.563614,45.03904,1290
37971591#4,7.566892,45.038144,1290
37971591#4,7.559242,45.040233,1290
37971591#4,7.560335,45.039935,1290
37928255#1,7.556212,44.985735,1288
37928255#1,7.559497,44.989442,1288
37928255#1,7.556909,44.986462,1288
37928255#1,7.557651,44.987167,1288
37928255#1,7.563124,44.995971,1288
37928255#1,7.555542,44.984995,1288
37928255#1,7.558372,44.987883,1288
37928255#1,7.561006,44.992792,1288
37928255#1,7.562634,44.995164,1288
37928255#1,7.560565,44.99197,1288
37928255#1,7.560227,44.991123,1288
37928255#1,7.562095,44.994372,1288
37928255#1,7.559868,44.990281,1288
37928255#1,7.558998,44.988638,1288
37928255#1,7.563491,44.99681,1288
37928255#1,7.561537,44.993586,1288
-69883347#4,7.666437,45.159687,1203
-69883347#4,7.670534,45.162496,1203
-69883347#4,7.668817,45.161525,1203
-69883347#4,7.668073,45.160865,1203
-69883347#4,7.671404,45.163072,1203
-69883347#4,7.667149,45.160333,1203
-69883347#4,7.665611,45.159094,1203
-69883347#4,7.669544,45.162195,1203
37983083#2,7.652532,44.977419,1196
37983083#2,7.646863,44.980723,1196
37983083#2,7.65666,44.975557,1196
37983083#2,7.651545,44.977932,1196
37983083#2,7.654565,44.976453,1196
37983083#2,7.650578,44.978464,1196
37983083#2,7.653543,44.97693,1196
37983083#2,7.657734,44.975141,1196
37983083#2,7.661052,44.974029,1196
37983083#2,7.658828,44.974752,1196
37983083#2,7.648693,44.97957,1196
37983083#2,7.659935,44.974384,1196
37983083#2,7.655603,44.975994,1196
37983083#2,7.649635,44.979017,1196
37983083#2,7.647778,44.980147,1196
218754064#2,7.723369,44.968161,1171
218754064#2,7.725709,44.967809,1171
218754064#2,7.71986,44.968689,1171
218754064#2,7.72103,44.968513,1171
218754064#2,7.717521,44.96904,1171
218754064#2,7.712838,44.969733,1171
218754064#2,7.71869,44.968864,1171
218754064#2,7.715179,44.969386,1171
218754064#2,7.714008,44.969558,1171
218754064#2,7.7105,44.970088,1171
218754064#2,7.711669,44.96991,1171
218754064#2,7.722199,44.968337,1171
218754064#2,7.724539,44.967985,1171
218754064#2,7.71635,44.969213,1171
515166950#1,7.591892,45.102576,1151
515166950#1,7.590706,45.10225,1151
515166948#1,7.595025,45.103257,1115
515166948#1,7.593961,45.102954,1115
515166948#1,7.592898,45.102652,1115
515166948#1,7.591833,45.102352,1115
594646040#0,7.624062,44.990028,1046
594646040#0,7.624859,44.990728,1046
594646040#0,7.623293,44.989313,1046
594646040#0,7.621753,44.987883,1046
594646040#0,7.625737,44.991374,1046
594646040#0,7.622523,44.988598,1046
80631640#4,7.558819,44.988754,1033
80631640#4,7.561449,44.993766,1033
80631640#4,7.559678,44.990431,1033
80631640#4,7.559294,44.989581,1033
80631640#4,7.562022,44.994562,1033
80631640#4,7.557477,44.98725,1033
80631640#4,7.563278,44.997072,1033
80631640#4,7.562562,44.995369,1033
80631640#4,7.556009,44.985799,1033
80631640#4,7.560882,44.992969,1033
80631640#4,7.562998,44.996203,1033
80631640#4,7.560416,44.992139,1033
80631640#4,7.560046,44.991285,1033
80631640#4,7.558203,44.98798,1033
80631640#4,7.556732,44.986531,1033
-497505369,7.543573,44.995512,1023
-497505369,7.544794,44.995685,1023
-497505369,7.533649,44.996026,1023
-497505369,7.53861,44.99568,1023
-497505369,7.53737,44.995768,1023
-497505369,7.53613,44.995854,1023
-497505369,7.541088,44.995493,1023
-497505369,7.542332,44.995446,1023
-497505369,7.539849,44.995586,1023
-497505369,7.534889,44.99594,1023
130009195#0,7.578723,45.05258,1002
130009195#0,7.582411,45.052437,1002
130009195#0,7.584869,45.052342,1002
130009195#0,7.581181,45.052485,1002
130009195#0,7.586098,45.052294,1002
130009195#0,7.58364,45.052389,1002
130009195#0,7.579952,45.052532,1002
-37971658,7.55765,45.039505,921
-37971658,7.555122,45.037877,921
-37971658,7.556194,45.038229,921
-37971658,7.557084,45.038775,921
-569603210,7.554441,45.032651,829
-569603210,7.555036,45.034515,829
-569603210,7.55474,45.033582,829
37973377#1,7.5653,45.050208,813
37973377#1,7.563941,45.0477,813
37973377#1,7.564846,45.049372,813
37973377#1,7.563491,45.046863,813
37973377#1,7.564393,45.048536,813
37973377#1,7.566744,45.052678,813
37973377#1,7.563042,45.046025,813
37973377#1,7.566208,45.05188,813
37973377#1,7.565754,45.051044,813
24204882,7.694891,44.988471,798
24204882,7.693374,44.989695,798
24204882,7.692464,44.990213,798
24204882,7.694256,44.989155,798
-69716813,7.560037,45.112335,751
-69716813,7.55699,45.113899,751
-69716813,7.55599,45.114437,751
-69716813,7.557989,45.11336,751
-69716813,7.558982,45.112816,751
-69716813,7.55397,45.115493,751
-69716813,7.554989,45.114974,751
-255961293#0,7.592444,45.111188,747
-255961293#0,7.590781,45.114804,747
-255961293#0,7.591182,45.113896,747
-255961293#0,7.591986,45.112081,747
-255961293#0,7.593144,45.110379,747
-255961293#0,7.591584,45.112988,747
-370608803,7.574854,45.103123,741
-370608803,7.572279,45.107194,741
-370608803,7.573423,45.105604,741
-370608803,7.571515,45.107902,741
-370608803,7.573915,45.104781,741
-370608803,7.575338,45.102298,741
-370608803,7.57289,45.106413,741
-370608803,7.574369,45.103948,741
37618071,7.561663,45.041755,720
37618071,7.562246,45.041366,720
15215737#0,7.690069,44.991178,717
15215737#0,7.687946,44.991982,717
15215737#0,7.691128,44.990772,717
15215737#0,7.689008,44.99158,717
37983096,7.676146,44.970553,695
37983096,7.684547,44.970123,695
37983096,7.674991,44.970819,695
37983096,7.6785,44.97014,695
37983096,7.680916,44.969972,695
37983096,7.673838,44.971091,695
37983096,7.683342,44.970014,695
37983096,7.689366,44.970556,695
37983096,7.688162,44.970448,695
37983096,7.686957,44.97034,695
37983096,7.67731,44.97031,695
37983096,7.685752,44.970231,695
37983096,7.68213,44.969978,695
37983096,7.679705,44.970031,695
-124534868,7.630263,45.160033,680
-124534868,7.629432,45.160637,680
-124534868,7.631037,45.159387,680
-124534868,7.633392,45.157473,680
-124534868,7.634082,45.156783,680
-124534868,7.634709,45.156067,680
-124534868,7.631822,45.15875,680
-124534868,7.632613,45.158115,680
-69716817,7.551571,45.116402,626
-69716817,7.547905,45.117455,626
-69716817,7.549173,45.117195,626
-69716817,7.546596,45.117567,626
-69716817,7.545274,45.117614,626
-69716817,7.550377,45.116806,626
-69716817,7.552765,45.115997,626
497505369,7.542303,44.995533,617
497505369,7.545929,44.996047,617
497505369,7.539832,44.995674,617
497505369,7.541065,44.995581,617
497505369,7.537364,44.995855,617
497505369,7.538599,44.995767,617
497505369,7.53613,44.995941,617
497505369,7.534895,44.996026,617
497505369,7.543539,44.995595,617
497505369,7.544754,44.995767,617
111801795#2,7.591278,45.052096,615
111801795#2,7.593603,45.052006,615
111801795#2,7.592441,45.052051,615
111801795#2,7.590115,45.052141,615
111801795#2,7.588953,45.052186,615
111801795#2,7.58779,45.052231,615
385670504,7.625647,44.994609,613
385670504,7.626186,44.992326,613
385670504,7.625797,44.993068,613
385670504,7.62544,44.993821,613
37974876#3,7.558279,45.036943,608
37974876#3,7.56015,45.038185,608
37974876#3,7.557319,45.036341,608
37974876#3,7.559229,45.037553,608
-239304403,7.569577,45.109031,606
-239304403,7.56781,45.10999,606
-239304403,7.568693,45.109511,606
-239304403,7.566926,45.11047,606
-239304403,7.570461,45.108551,606
22922411,7.701158,44.974069,582
22922411,7.698455,44.971553,582
22922411,7.700034,44.972688,582
22922411,7.700967,44.975662,582
22922411,7.699337,44.972053,582
22922411,7.701147,44.974866,582
22922411,7.700712,44.973336,582
-134543552#3,7.705198,44.991372,576
-134543552#3,7.704817,44.990482,576
-83599780#0,7.601101,45.121605,568
-83599780#0,7.602282,45.121246,568
-83599780#0,7.599921,45.121964,568
-83599780#0,7.597556,45.122678,568
-83599780#0,7.596372,45.123031,568
-83599780#0,7.59874,45.122324,568
-83599784#0,7.59254,45.119823,559
-83599784#0,7.593965,45.122204,559
-83599784#0,7.593019,45.120615,559
-83599784#0,7.593492,45.12141,559
182840686#0,7.598857,45.105881,553
182840686#0,7.598042,45.105587,553
43273611#5,7.633263,44.989435,537
43273611#5,7.631431,44.990695,537
43273611#5,7.630541,44.991345,537
43273611#5,7.634178,44.988804,537
43273611#5,7.632347,44.990065,537
223603540#0,7.799615,45.167337,536
223603540#0,7.798594,45.166833,536
223603540#0,7.800632,45.167846,536
223603540#0,7.771095,45.153153,536
223603540#0,7.790416,45.16281,536
223603540#0,7.776165,45.155709,536
223603540#0,7.785305,45.160295,536
223603540#0,7.79246,45.163816,536
223603540#0,7.789394,45.162307,536
223603540#0,7.781232,45.158267,536
223603540#0,7.773125,45.154173,536
223603540#0,7.769045,45.152154,536
223603540#0,7.797572,45.16633,536
223603540#0,7.780219,45.157755,536
223603540#0,7.782246,45.158779,536
223603540#0,7.787349,45.161301,536
223603540#0,7.778192,45.156732,536
223603540#0,7.788371,45.161804,536
223603540#0,7.784283,45.159792,536
223603540#0,7.779205,45.157244,536
223603540#0,7.770079,45.152644,536
223603540#0,7.774138,45.154685,536
223603540#0,7.795527,45.165325,536
223603540#0,7.786327,45.160798,536
223603540#0,7.772112,45.153662,536
223603540#0,7.777178,45.15622,536
223603540#0,7.775152,45.155197,536
223603540#0,7.783261,45.159289,536
223603540#0,7.793482,45.164319,536
223603540#0,7.791438,45.163313,536
223603540#0,7.794505,45.164822,536
223603540#0,7.796549,45.165828,536
168200794,7.574803,45.052711,535
168200794,7.575897,45.052672,535
168200794,7.57699,45.052631,535
536720409#2,7.615234,44.981656,535
536720409#2,7.618042,44.984239,535
536720409#2,7.616638,44.982948,535
536720409#2,7.61734,44.983594,535
536720409#2,7.615936,44.982302,535
30250811#2,7.671479,44.979587,531
15215737#3,7.699731,44.980684,524
15215737#3,7.700508,44.977773,524
15215737#3,7.699993,44.979714,524
-41067883,7.555115,45.035468,524
-49791135#2,7.725916,44.969234,524
-49791135#2,7.725884,44.968367,524
15215737#3,7.700251,44.978743,524
-41067883,7.554736,45.036227,524
452950770#1,7.717581,44.968829,516
452950770#1,7.712017,44.969661,516
37110335,7.599428,45.104704,516
452950770#1,7.719806,44.968495,516
452950770#1,7.714243,44.969331,516
452950770#1,7.709789,44.969989,516
37110335,7.598539,45.105679,516
37110335,7.598268,45.104894,516
452950770#1,7.71313,44.969498,516
452950770#1,7.710903,44.969825,516
452950770#1,7.715356,44.969164,516
452950770#1,7.718694,44.968662,516
452950770#1,7.708676,44.970153,516
452950770#1,7.716469,44.968997,516
-69716808,7.565537,45.111033,515
-69716808,7.563379,45.111492,515
-69716808,7.564455,45.111256,515
-69716808,7.561234,45.111978,515
-69716808,7.562304,45.111729,515
37981517,7.629849,44.992887,514
37981517,7.628915,44.994102,514
37981517,7.630537,44.993489,514
594646043#1,7.615574,44.982217,511
594646043#1,7.617824,44.984291,511
594646043#1,7.614075,44.980835,511
594646043#1,7.616324,44.982909,511
594646043#1,7.614825,44.981526,511
594646043#1,7.617074,44.9836,511
594646043#1,7.618574,44.984982,511
-39604703#0,7.615252,44.975972,507
-39604703#0,7.613891,44.978423,507
-39604703#0,7.615699,44.975154,507
-39604703#0,7.6148,44.97679,507
-39604703#0,7.614346,44.977606,507
37983094,7.690664,44.970668,505
37983094,7.693247,44.970912,505
37983094,7.695827,44.97117,505
37983094,7.691957,44.970781,505
37983094,7.694537,44.971042,505
-37974690,7.558965,45.041507,501
-37974690,7.558431,45.040935,501
83524143#0,7.600183,44.995767,500
83524143#0,7.598945,44.995898,500
83524143#0,7.60142,44.995636,500
83524143#0,7.602654,44.995558,500
536720410,7.620063,44.986095,496
536720410,7.620899,44.986853,496
536720410,7.621735,44.987612,496
-37981515,7.626644,44.992104,493
-37981515,7.625998,44.991519,493
-37981515,7.62729,44.992688,493
37975284,7.560472,45.056669,486
37975284,7.56149,45.056246,486
37975284,7.562495,45.055806,486
39832525#0,7.578561,45.052438,485
39832525#0,7.581033,45.052341,485
39832525#0,7.577324,45.052486,485
39832525#0,7.584742,45.052196,485
39832525#0,7.582269,45.052293,485
39832525#0,7.583506,45.052244,485
39832525#0,7.579797,45.052389,485
45061254,7.737623,45.146902,483
45061254,7.73613,45.14597,483
45061254,7.736767,45.146687,483
37983081#4,7.649185,44.979549,466
37983081#4,7.645474,44.981828,466
37983081#4,7.65106,44.978426,466
37983081#4,7.647327,44.980687,466
37983081#4,7.644548,44.9824,466
37983081#4,7.652045,44.977907,466
37983081#4,7.640883,44.984716,466
37983081#4,7.650122,44.978988,466
37983081#4,7.641789,44.984129,466
37983081#4,7.639071,44.98589,466
37983081#4,7.643622,44.982971,466
37983081#4,7.646399,44.981257,466
37983081#4,7.642696,44.983542,466
37983081#4,7.655092,44.976444,466
37983081#4,7.639977,44.985303,466
37983081#4,7.654063,44.976918,466
37983081#4,7.653036,44.977394,466
37983081#4,7.648254,44.980117,466
37992354#0,7.701384,44.986056,456
37992354#0,7.700605,44.985623,456
37983083#0,7.638898,44.985725,452
37983083#0,7.641724,44.983889,452
37983083#0,7.640782,44.984501,452
37983083#0,7.642671,44.983281,452
37983083#0,7.63984,44.985113,452
37974692#0,7.561909,45.040641,452
37983083#0,7.637956,44.986337,452
-51444388,7.63799,45.149227,450
-51444388,7.641859,45.148663,450
-51444388,7.643145,45.148463,450
-51444388,7.63928,45.149039,450
-51444388,7.640569,45.148851,450
-51444388,7.6367,45.149414,450
81187709#0,7.666205,44.994269,448
81187709#0,7.666148,44.995123,448
23367047,7.73671,45.148819,443
37992352,7.69879,44.98351,443
37992352,7.697979,44.984901,443
37992352,7.698445,44.984226,443
37992352,7.697245,44.985442,443
38237305#1,7.597096,45.107062,439
38237305#1,7.596111,45.107718,439
37928261#1,7.554905,44.983885,432
37928261#1,7.554444,44.983102,432
37928261#1,7.552963,44.980792,432
37928261#1,7.553487,44.981546,432
37928261#1,7.553982,44.982318,432
38318591#5,7.750026,45.154257,425
38318591#5,7.750561,45.155048,425
38318591#5,7.749491,45.153467,425
38318591#5,7.751648,45.156624,425
38318591#5,7.751104,45.155836,425
38318591#5,7.752191,45.157411,425
39260434#0,7.570164,45.037452,420
39260434#0,7.570917,45.037245,420
51444648,7.631944,45.150108,417
51444648,7.628456,45.15062,417
51444648,7.62613,45.150962,417
51444648,7.629619,45.150449,417
51444648,7.630781,45.150278,417
51444648,7.627293,45.150791,417
51444648,7.633107,45.149937,417
51444648,7.624968,45.151133,417
69716801#1,7.559205,45.105892,416
69716801#1,7.562808,45.108155,416
69716801#1,7.560965,45.107056,416
69716801#1,7.561926,45.107574,416
69716801#1,7.563566,45.108819,416
69716801#1,7.564964,45.110205,416
69716801#1,7.564236,45.109531,416
69716801#1,7.560033,45.106514,416
-23721624#1,7.596531,45.109367,415
-23721624#1,7.597406,45.109809,415
-23721624#1,7.598301,45.110231,415
25684702#4,7.565629,45.050407,411
25684702#4,7.564824,45.048908,411
25684702#4,7.566039,45.051155,411
25684702#4,7.564422,45.048158,411
25684702#4,7.565226,45.049658,411
25684702#4,7.566464,45.051897,411
23154530,7.703574,44.968523,408
23154530,7.706695,44.970322,408
23154530,7.704112,44.969164,408
23154530,7.703562,44.967773,408
23154530,7.703715,44.967023,408
23154530,7.704851,44.969712,408
23154530,7.705659,44.970199,408
81187712#0,7.654644,44.984352,401
81187712#0,7.653319,44.984545,401
81187712#0,7.657305,44.984011,401
81187712#0,7.655964,44.984139,401
30251045,7.678197,44.990261,400
30251045,7.676213,44.99104,400
30251045,7.673337,44.992333,400
30251045,7.67526,44.991479,400
30251045,7.679222,44.989912,400
30251045,7.674308,44.991918,400
30251045,7.677174,44.990611,400
15215737#1,7.698787,44.984462,397
15215737#1,7.693527,44.98983,397
15215737#1,7.696241,44.988212,397
15215737#1,7.69809,44.986068,397
15215737#1,7.694508,44.989355,397
15215737#1,7.699005,44.983634,397
15215737#1,7.698502,44.985279,397
15215737#1,7.692491,44.990242,397
15215737#1,7.696977,44.987553,397
15215737#1,7.69759,44.986832,397
15215737#1,7.695419,44.988818,397
-472045807,7.737313,45.147834,392
30250839,7.688157,44.970223,391
30250839,7.682096,44.969771,391
30250839,7.680876,44.969772,391
30250839,7.684524,44.969906,391
30250839,7.686946,44.970117,391
30250839,7.672608,44.971174,391
30250839,7.679658,44.969827,391
30250839,7.683313,44.9698,391
30250839,7.685735,44.970011,391
30250839,7.673766,44.9709,391
30250839,7.678449,44.969942,391
30250839,7.677254,44.970116,391
30250839,7.676084,44.970359,391
30250839,7.674923,44.970627,391
30250830#0,7.675917,44.975284,386
30250830#0,7.675033,44.975746,386
28520028,7.559822,45.041823,386
30250830#0,7.6741,44.976189,386
37992645,7.702731,44.988592,384
43273611#4,7.628044,44.993344,382
43273611#4,7.629545,44.992074,382
43273611#4,7.627372,44.994022,382
43273611#4,7.628779,44.9927,382
43273611#4,7.626756,44.994726,382
27513654#1,7.597595,45.106033,379
27513654#1,7.596881,45.106783,379
27513654#1,7.596143,45.107525,379
30250829#1,7.676894,44.974766,378
78667604#2,7.541264,44.976452,376
78667604#2,7.543703,44.976805,376
78667604#2,7.52772,44.974989,376
78667604#2,7.525259,44.974717,376
78667604#2,7.542488,44.976614,376
78667604#2,7.535104,44.975806,376
78667604#2,7.532642,44.975537,376
78667604#2,7.536336,44.975936,376
78667604#2,7.533873,44.975672,376
78667604#2,7.530181,44.975262,376
78667604#2,7.52649,44.974853,376
78667604#2,7.5388,44.976194,376
78667604#2,7.537568,44.976065,376
78667604#2,7.540032,44.976323,376
78667604#2,7.531412,44.9754,376
78667604#2,7.528951,44.975126,376
-452064926#1,7.678972,44.974057,371
-452064926#1,7.679969,44.974252,371
39604703#0,7.614687,44.976758,370
39604703#0,7.613323,44.979208,370
39604703#0,7.614232,44.977575,370
39604703#0,7.613778,44.978392,370
39604703#0,7.615138,44.975941,370
49205947#0,7.55691,45.10427,366
49205947#0,7.558006,45.104932,366
38099033#0,7.665692,44.991702,361
15215737#2,7.699532,44.98142,358
15215737#2,7.699333,44.982156,358
210665547,7.734562,45.145609,356
255961293#0,7.590352,45.115706,354
255961293#0,7.591145,45.113884,354
255961293#0,7.591547,45.112975,354
255961293#0,7.59195,45.112066,354
255961293#0,7.59241,45.111172,354
255961293#0,7.590742,45.114794,354
38099033#2,7.663013,44.989883,345
38099033#2,7.663996,44.990542,345
-45847601,7.738662,45.146665,344
28281075,7.598896,45.104256,343
28281075,7.596706,45.103663,343
28281075,7.597805,45.10395,343
133263798,7.759641,44.974582,340
133263798,7.759048,44.974989,340
38318591#1,7.746005,45.14836,336
38318591#1,7.747704,45.150822,336
38318591#1,7.746581,45.149177,336
38318591#1,7.747148,45.149998,336
304450454,7.734466,45.145235,334
37928253#1,7.540283,44.976504,333
37928253#1,7.527418,44.975102,333
37928253#1,7.537941,44.976264,333
37928253#1,7.543766,44.976974,333
37928253#1,7.5449,44.977214,333
37928253#1,7.533264,44.975748,333
37928253#1,7.536769,44.976145,333
37928253#1,7.53443,44.975889,333
37928253#1,7.529759,44.97535,333
37928253#1,7.539112,44.976384,333
37928253#1,7.542618,44.976778,333
37928253#1,7.526248,44.974977,333
23721624#1,7.596555,45.109343,333
